ph,hardness,turbidity,arsenic,chloramine,bacteria,lead,nitrates,mercury,is_safe
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.07,0.0,0.005,1.63,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.37,0.0,0.115,8.72,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.1,0.0,0.098,11.02,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.31,0.0,0.165,10.85,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.07,0.0,0.092,5.81,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.28,0.0,0.066,0.86,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.43,0.0,0.093,7.66,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.48,0.0,0.152,7.17,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.02,0.0,0.022,15.43,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.12,0.0,0.183,11.83,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.21,0.0,0.041,16.69,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.3,0.0,0.195,8.35,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.09,0.0,0.033,9.79,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.46,0.0,0.006,16.25,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.02,0.0,0.144,2.62,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.15,0.0,0.097,1.19,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.18,0.0,0.065,1.97,0.01,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.39,0.0,0.098,3.98,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.07,0.0,0.005,7.89,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.28,0.0,0.17,7.4,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.07,0.0,0.087,7.84,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.02,0.0,0.072,8.45,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.05,0.0,0.126,2.48,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.13,0.0,0.044,14.58,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.01,0.0,0.122,15.8,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.02,0.0,0.016,2.85,0.002,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.04,0.0,0.097,10.56,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.45,0.0,0.104,5.69,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.09,0.0,0.168,18.33,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.07,0.0,0.069,6.81,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.01,0.0,0.098,1.02,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.12,0.0,0.124,4.41,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.1,0.0,0.103,13.6,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.01,0.0,0.132,4.67,0.004,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.47,0.0,0.047,4.28,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.03,0.0,0.002,18.74,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.56,0.0,0.093,8.09,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.22,0.0,0.14,3.57,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.4,0.07,0.091,1.05,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.34,0.0,0.152,13.54,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.02,0.0,0.106,9.78,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.04,0.0,0.133,7.5,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.02,0.0,0.01,19.44,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.01,0.0,0.159,7.52,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.04,0.0,0.176,6.88,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.04,0.1,0.167,15.98,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.09,0.0,0.086,1.97,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.32,0.0,0.132,8.14,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.1,0.0,0.122,8.03,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.63,0.0,0.166,16.93,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.08,0.0,0.04,18.91,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.1,0.0,0.174,7.33,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.41,0.0,0.045,4.57,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.07,0.89,0.11,10.19,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.08,0.31,0.175,18.29,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.16,0.55,0.188,15.44,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.44,0.49,0.1,10.02,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.08,0.93,0.142,0.74,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.05,0.7,0.081,10.07,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.23,0.22,0.126,1.12,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.15,0.92,0.025,6.54,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.21,0.75,0.064,6.26,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.03,0.53,0.183,4.53,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.09,0.69,0.194,15.47,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.05,0.32,0.048,12.08,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.0,0.19,0.059,13.68,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.29,0.36,0.065,6.45,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.04,0.74,0.067,5.47,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.06,0.26,0.022,17.69,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.01,0.06,0.194,11.55,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.08,0.03,0.081,11.14,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.16,0.86,0.087,14.29,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.02,0.84,0.054,15.0,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.29,0.83,0.151,17.65,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.04,0.15,0.114,10.9,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.15,0.23,0.151,1.99,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.08,0.85,0.079,1.21,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.09,0.95,0.154,17.24,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.13,0.65,0.121,17.75,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.12,0.73,0.178,12.89,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.16,0.02,0.192,13.54,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.16,0.21,0.192,18.58,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.01,0.42,0.195,14.53,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.22,0.08,0.181,10.16,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.24,0.4,0.185,14.71,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.24,0.13,0.176,16.91,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.24,0.78,0.163,5.61,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.02,0.55,0.013,1.86,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.06,0.75,0.011,4.22,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.28,0.19,0.163,6.83,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.4,0.89,0.165,3.28,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.02,0.12,0.129,8.19,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.17,0.15,0.198,8.62,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.41,0.21,0.177,15.57,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.05,0.88,0.088,17.14,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.35,0.79,0.169,11.43,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.1,0.54,0.141,5.92,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.52,0.41,0.033,3.68,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.56,0.89,0.12,18.25,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.08,0.43,0.124,1.78,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.19,0.51,0.094,5.96,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.04,0.95,0.124,15.58,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.17,0.5,0.099,17.49,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.09,0.22,0.107,7.25,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.56,0.7,0.113,17.49,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.07,0.19,0.103,2.73,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.0,0.91,0.135,6.01,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.2,0.62,0.106,7.18,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.31,0.91,0.027,19.33,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.03,0.31,0.177,15.5,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.01,0.94,0.116,13.5,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.11,0.12,0.189,2.64,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.23,0.43,0.033,14.34,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.13,0.2,0.168,7.46,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.16,0.43,0.121,13.02,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.01,1.0,0.1,15.3,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.22,0.67,0.067,19.71,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.37,0.38,0.105,19.37,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.0,0.12,0.036,18.57,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.02,0.5,0.194,4.96,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.06,0.89,0.041,2.57,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.25,0.43,0.185,15.87,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.1,0.64,0.1,17.5,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.27,0.3,0.092,0.59,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.24,0.68,0.151,13.03,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.11,0.2,0.105,3.13,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.38,0.19,0.11,17.41,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.06,0.84,0.081,11.91,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.24,0.45,0.181,13.15,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.06,0.99,0.087,2.92,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.26,0.01,0.15,11.57,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.07,0.42,0.165,4.21,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.2,0.15,0.165,13.97,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.01,0.59,0.086,10.74,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.06,0.68,0.136,8.72,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.38,0.27,0.152,13.83,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.04,0.42,0.103,2.07,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.04,0.47,0.17,18.93,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.09,0.13,0.102,15.58,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.23,0.8,0.121,1.92,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.01,0.02,0.004,17.01,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.12,0.69,0.104,8.3,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.25,0.29,0.198,8.15,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.22,0.11,0.131,19.12,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.12,0.9,0.024,13.96,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.11,0.98,0.002,8.35,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.37,0.21,0.03,7.94,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.03,0.84,0.188,17.67,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.02,0.62,0.05,19.16,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.25,0.94,0.093,8.5,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.35,0.94,0.151,8.59,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.44,0.73,0.104,4.52,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.32,0.52,0.185,17.89,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.28,1.0,0.092,7.11,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.02,0.1,0.197,19.55,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.04,0.01,0.041,13.14,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.01,0.71,0.005,1.07,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.19,0.84,0.028,12.16,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.0,0.37,0.148,17.98,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.24,0.54,0.197,2.37,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.13,0.89,0.052,6.27,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.39,0.63,0.106,18.75,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.04,0.09,0.043,16.24,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.04,0.48,0.072,14.01,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.07,0.14,0.072,1.84,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.02,0.82,0.097,3.37,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.07,0.14,0.151,15.25,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.28,0.55,0.1,3.78,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.62,0.54,0.048,4.97,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.23,0.62,0.09,18.77,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.28,0.61,0.131,18.6,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.25,0.55,0.073,17.11,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.22,0.13,0.121,6.34,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.69,0.64,0.096,13.86,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.12,0.83,0.026,1.29,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.18,0.89,0.033,14.52,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.28,0.89,0.09,17.59,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.02,0.02,0.019,14.48,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.25,0.14,0.169,12.34,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.12,0.97,0.118,2.84,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.35,0.42,0.162,1.26,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.03,0.41,0.108,5.6,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.06,0.94,0.166,0.78,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.25,0.56,0.115,16.99,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.04,0.74,0.13,17.77,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.12,0.97,0.17,11.73,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.07,0.74,0.145,15.13,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.08,0.82,0.197,12.56,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.0,0.59,0.118,9.21,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.07,0.31,0.057,8.37,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.07,0.27,0.141,16.74,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.14,0.15,0.046,4.69,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.02,0.29,0.113,1.02,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.0,0.5,0.038,16.03,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.44,0.84,0.179,9.77,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.04,0.67,0.08,18.92,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.54,0.01,0.145,7.14,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.07,0.36,0.006,10.41,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.1,0.19,0.124,13.9,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.59,0.38,0.16,15.48,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.03,0.43,0.03,7.16,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.03,0.47,0.089,18.9,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.1,0.94,0.049,6.91,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.02,0.49,0.091,13.76,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.07,0.94,0.07,4.28,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.03,0.1,0.107,4.76,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.02,0.56,0.166,10.14,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.05,0.26,0.013,18.6,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.09,0.78,0.065,15.83,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.02,0.28,0.035,1.17,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.16,0.02,0.187,2.04,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.01,0.66,0.016,9.16,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.01,0.41,0.185,8.11,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.06,0.29,0.149,15.03,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.38,0.52,0.19,10.69,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.45,0.73,0.18,10.47,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.08,0.22,0.169,18.18,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.09,0.99,0.113,9.63,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.12,0.46,0.059,16.51,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.37,0.82,0.17,13.6,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.25,0.59,0.047,19.37,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.09,0.43,0.132,8.76,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.04,0.13,0.035,5.23,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.07,0.65,0.013,1.69,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.55,0.54,0.035,9.41,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.13,1.0,0.165,8.56,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.13,0.76,0.083,4.35,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.09,0.71,0.141,12.65,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.32,0.72,0.076,16.27,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.09,0.97,0.007,6.35,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.03,0.88,0.097,12.64,0.01,0.0
